ticker,quote_date,expiration,days_to_expiry,strike,option_kind,exercise,bid,ask,mid_price,last,spread,relative_spread,volume,open_interest,market_iv,underlying_price,rate,dividend,maturity,moneyness,log_moneyness,maturity_bucket,black_scholes_price,tree_price,rough_price,fair_value,fair_value_source,model_minus_mid,buy_edge,sell_edge,relative_buy_edge,relative_sell_edge,liquidity_pass,signal,signal_confidence
AAPL,2026-05-29,2026-06-19,21,190.0,call,american,7.167524631952701,7.31375000699338,7.2406373194730405,7.205564025574549,0.14622537504067878,0.020195097280652195,342.0,2088.0,0.2043076720055491,195.0,0.045,0.006,0.057534246575342465,1.0263157894736843,0.025975486403260736,short,7.075784369563053,7.078073539771613,,7.078073539771613,binomial_tree,-0.16256377970142744,-0.23567646722176683,0.08945109218108804,-0.03254913301456713,0.012354035733914942,True,hold,0.01166100530765087
AAPL,2026-05-29,2026-07-13,45,165.0,put,american,0.025147566162212247,0.04514756616221225,0.03514756616221225,0.04017584341706982,0.020000000000000004,0.5690294431112658,209.0,2012.0,0.2221055060592751,195.0,0.045,0.006,0.1232876712328767,1.1818181818181819,0.16705408466316624,short,0.06738437911043338,0.06756916695175287,,0.06756916695175287,binomial_tree,0.03242160078954062,0.02242160078954062,-0.042421600789540624,0.6379275505467706,-1.2069569936580364,False,no_trade_liquidity,0.01121080039477031
AAPL,2026-05-29,2026-08-12,75,165.0,put,american,0.31772822108096327,0.3377282210809633,0.3277282210809633,0.3292429253596441,0.020000000000000018,0.061026175695315356,0.0,1582.0,0.22289144387665855,195.0,0.045,0.006,0.2054794520547945,1.1818181818181819,0.16705408466316624,short,0.30401094307130716,0.30650463776268705,,0.30650463776268705,binomial_tree,-0.02122358331827623,-0.031223583318276238,0.01122358331827622,-0.09527279407092208,0.034246618375606726,False,no_trade_liquidity,0.009320993408520288
AAPL,2026-05-29,2026-09-26,120,185.0,call,american,16.427050972445432,16.851835098883473,16.639443035664453,16.59389394642082,0.4247841264380412,0.025528746697084298,189.0,1501.0,0.20359620864866665,195.0,0.045,0.006,0.3287671232876712,1.054054054054054,0.05264373348542188,short,16.27982957461252,16.277643694878712,,16.277643694878712,binomial_tree,-0.3617993407857405,-0.5741914040047611,0.1494072775667199,-0.03450784997875575,0.008979103281671454,True,hold,0.008342366467102708
AAPL,2026-05-29,2026-07-13,45,170.0,put,american,0.15929810868089508,0.1792981086808951,0.1692981086808951,0.16378380994435143,0.020000000000000018,0.11813481057663447,132.0,2490.0,0.2122746316126572,195.0,0.045,0.006,0.1232876712328767,1.1470588235294117,0.13720112151348496,short,0.1474249290388192,0.14725840242512953,,0.14725840242512953,binomial_tree,-0.022039706255765568,-0.032039706255765577,0.012039706255765559,-0.18925023147279368,0.0711154208961592,True,hold,0.008088849539312265
AAPL,2026-05-29,2026-07-13,45,175.0,call,american,20.304319362734155,21.062210382611312,20.683264872672734,20.734396192318076,0.7578910198771567,0.0366427169280466,485.0,689.0,0.21400299160533645,195.0,0.045,0.006,0.1232876712328767,1.1142857142857143,0.10821358464023279,short,21.225536289749186,21.226058836009553,,21.226058836009553,binomial_tree,0.5427939633368197,0.1638484533982414,-0.9217394732753981,0.007921788673446919,-0.04456450560149351,True,hold,0.007115466840322137
AAPL,2026-05-29,2026-08-12,75,220.0,put,american,24.275800536716122,25.244557333182154,24.76017893494914,24.383007346562504,0.9687567964660317,0.03912559755772305,54.0,2047.0,0.2259246255889025,195.0,0.045,0.006,0.2054794520547945,0.8863636363636364,-0.12062798778861475,short,24.663147431502722,25.423901108701756,,25.423901108701756,binomial_tree,0.6637221737526176,0.17934377551960168,-1.1481005719856334,0.007243234226649989,-0.04636883178437304,True,hold,0.006456023483960453
AAPL,2026-05-29,2026-08-12,75,160.0,put,american,0.15418026949470987,0.17418026949470988,0.16418026949470987,0.1614432811827399,0.020000000000000018,0.12181731740088565,375.0,602.0,0.22520584077891048,195.0,0.045,0.006,0.2054794520547945,1.21875,0.19782574332991987,short,0.14561171949356266,0.14623910778702884,,0.14623910778702884,binomial_tree,-0.017941161707681036,-0.027941161707681045,0.007941161707681027,-0.17018586821470255,0.0483685508138169,True,hold,0.005254019995802308
AAPL,2026-05-29,2026-06-19,21,160.0,put,american,0.01,0.02,0.015,0.010240574410389754,0.01,0.6666666666666667,412.0,1069.0,0.21717576995352314,195.0,0.045,0.006,0.057534246575342465,1.21875,0.19782574332991987,short,0.0001314535835692677,0.00012274940699859876,,0.00012274940699859876,binomial_tree,-0.014877250593001401,-0.0198772505930014,0.009877250593001402,-1.3251500395334268,0.6584833728667602,False,no_trade_liquidity,0.004938625296500701
AAPL,2026-05-29,2026-06-19,21,165.0,put,american,0.01,0.02911071325932473,0.019555356629662367,0.013733855070184407,0.01911071325932473,0.9772623236303866,164.0,291.0,0.2074079756871974,195.0,0.045,0.006,0.057534246575342465,1.1818181818181819,0.16705408466316624,short,0.0007630061657543166,0.0007278634657099176,,0.0007278634657099176,binomial_tree,-0.01882749316395245,-0.028382849793614814,0.009272136534290083,-1.4514104923334685,0.4741481687030819,False,no_trade_liquidity,0.0046360682671450415
AAPL,2026-05-29,2026-06-19,21,230.0,call,american,0.01,0.02,0.015,0.007635886588574904,0.01,0.6666666666666667,216.0,238.0,0.20879184494944483,195.0,0.045,0.006,0.057534246575342465,0.8478260869565217,-0.16507975035944858,short,0.0016188330994485328,0.0015704179055288264,,0.0015704179055288264,binomial_tree,-0.013429582094471173,-0.018429582094471174,0.008429582094471174,-1.2286388062980782,0.5619721396314116,False,no_trade_liquidity,0.004214791047235587
AAPL,2026-05-29,2026-06-19,21,175.0,put,american,0.02354126001621369,0.043541260016213695,0.03354126001621369,0.03341117319643161,0.020000000000000004,0.5962805210755975,406.0,1211.0,0.21330228358691222,195.0,0.045,0.006,0.057534246575342465,1.1142857142857143,0.10821358464023279,short,0.05178933984136336,0.0517415168616301,,0.0517415168616301,binomial_tree,0.01820025684541641,0.008200256845416407,-0.02820025684541641,0.24448267123693146,-0.8407631923125289,False,no_trade_liquidity,0.004100128422708203
AAPL,2026-05-29,2026-06-19,21,225.0,call,american,0.019342402273457085,0.03934240227345708,0.029342402273457083,0.03142203282159268,0.019999999999999997,0.681607450324265,94.0,1437.0,0.21826089746941263,195.0,0.045,0.006,0.057534246575342465,0.8666666666666667,-0.1431008436406733,short,0.011968905957024933,0.011798371159358495,,0.011798371159358495,binomial_tree,-0.017544031114098586,-0.02754403111409859,0.00754403111409859,-0.9387108409666481,0.2571033906423832,False,no_trade_liquidity,0.003772015557049295
AAPL,2026-05-29,2026-08-12,75,215.0,put,american,20.019140163788723,20.7224975622437,20.37081886301621,20.328789940485567,0.7033573984549761,0.034527693912783305,275.0,1709.0,0.21572362612973423,195.0,0.045,0.006,0.2054794520547945,0.9069767441860465,-0.09763846956391606,short,20.200480264638287,20.805284565145957,,20.805284565145957,binomial_tree,0.4344657021297458,0.08278700290225771,-0.7861444013572338,0.004063999756659749,-0.03859169366944305,True,hold,0.0036742204798276
AAPL,2026-05-29,2026-07-13,45,165.0,call,american,30.91577617879964,32.449560024198696,31.682668101499168,31.51613232656212,1.533783845399057,0.048410816932633306,225.0,956.0,0.21571152909294053,195.0,0.045,0.006,0.1232876712328767,1.1818181818181819,0.16705408466316624,short,30.822922294077557,30.822285418683162,,30.822285418683162,binomial_tree,-0.8603826828160059,-1.6272746055155345,0.09349076011647739,-0.05136166563694598,0.0029508487043126766,True,hold,0.002554034825367179
AAPL,2026-05-29,2026-06-19,21,205.0,call,american,0.8845610688216409,0.906956910426934,0.8957589896242875,0.8943987540489974,0.022395841605293176,0.02500208411493227,367.0,1617.0,0.20662614439653948,195.0,0.045,0.006,0.057534246575342465,0.9512195121951219,-0.05001042057466142,short,0.8826749422019091,0.8830882511526853,,0.8830882511526853,binomial_tree,-0.012670738471602161,-0.02386865927424875,0.0014728176689555728,-0.026646296102772127,0.0016442119878398583,True,hold,0.0013705301377189459
AAPL,2026-05-29,2026-08-12,75,175.0,put,american,1.0458474692415982,1.0848853897421118,1.065366429491855,1.067048877507163,0.03903792050051358,0.03664271692804643,236.0,1439.0,0.2181638707898346,195.0,0.045,0.006,0.2054794520547945,1.1142857142857143,0.10821358464023279,short,1.0714598972521294,1.0854395978719418,,1.0854395978719418,binomial_tree,0.02007316838008677,0.0005542081298299806,-0.03959212863034356,0.0005202042362967263,-0.03716292116434316,True,hold,0.00046725507914286096
AAPL,2026-05-29,2026-08-12,75,195.0,call,american,7.841097978561798,7.959603237683639,7.900350608122719,7.914027222985576,0.11850525912184118,0.01500000000000005,578.0,1611.0,0.20078371368743972,195.0,0.045,0.006,0.2054794520547945,1.0,0.0,short,7.845527309457182,7.839639728039851,,7.839639728039851,binomial_tree,-0.06071088008286818,-0.11996350964378877,0.0014582505219475905,-0.015184580481839464,0.00018458048183941296,True,hold,0.00017688962842943737
AAPL,2026-05-29,2026-07-13,45,215.0,call,american,0.7950396009110018,0.822972717957504,0.8090061594342529,0.8035775889138157,0.027933117046502254,0.034527693912783305,35.0,1888.0,0.2144167122959957,195.0,0.045,0.006,0.1232876712328767,0.9069767441860465,-0.09763846956391606,short,0.8049520833398383,0.8043933007396438,,0.8043933007396438,binomial_tree,-0.0046128586946091454,-0.018579417217860272,-0.009353699828641981,-0.022965730237274173,-0.011561963675509131,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,160.0,call,american,34.05275143649053,35.96296029631822,35.00785586640438,35.30546300061193,1.9102088598276907,0.05456514866598388,231.0,442.0,0.2375409134524024,195.0,0.045,0.006,0.1232876712328767,1.21875,0.19782574332991987,short,35.77753703129733,35.777334933182445,,35.777334933182445,binomial_tree,0.769479066778068,-0.18562536313577738,-1.7245834966919134,-0.005302391664435369,-0.04926275700154851,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,170.0,call,american,24.980661193469853,26.06383104344584,25.522246118457847,25.451474993644645,1.083169849975988,0.04244022430269697,169.0,1502.0,0.21523429537840483,195.0,0.045,0.006,0.1232876712328767,1.1470588235294117,0.13720112151348496,short,25.956325496087715,25.956035953732187,,25.956035953732187,binomial_tree,0.43378983527433945,-0.10779508971365459,-0.9753747602623335,-0.004223573787876629,-0.03821665051482034,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,185.0,call,american,12.234068807807823,12.55042737028046,12.392248089044141,12.421023061852347,0.3163585624726366,0.02552874669708444,232.0,1598.0,0.19944861705055295,195.0,0.045,0.006,0.1232876712328767,1.054054054054054,0.05264373348542188,short,12.416217229368897,12.418866463491751,,12.418866463491751,binomial_tree,0.02661837444760984,-0.13156090678870846,-0.18479765568392814,-0.010616387425702048,-0.014912359271382392,True,hold,0.0
AAPL,2026-05-29,2026-06-19,21,230.0,put,american,33.953279612578434,35.62368155947397,34.7884805860262,34.077368079874724,1.670401946895538,0.04801595007188969,361.0,389.0,0.22767330468131808,195.0,0.045,0.006,0.057534246575342465,0.8478260869565217,-0.16507975035944858,short,34.47729869142984,35.0,,35.0,binomial_tree,0.2115194139737966,-0.6236815594739724,-1.0467203874215656,-0.017927818317092357,-0.030088131754797333,True,hold,0.0
AAPL,2026-05-29,2026-06-19,21,170.0,put,american,0.01,0.02,0.015,-6.7038843282052e-05,0.01,0.6666666666666667,173.0,1469.0,0.21845114663011211,195.0,0.045,0.006,0.057534246575342465,1.1470588235294117,0.13720112151348496,short,0.011452606233922746,0.011360009314327887,,0.011360009314327887,binomial_tree,-0.003639990685672112,-0.008639990685672113,-0.0013600093143278872,-0.5759993790448076,-0.09066728762185915,False,no_trade_liquidity,0.0
AAPL,2026-05-29,2026-06-19,21,220.0,call,american,0.02288521742201932,0.042885217422019326,0.032885217422019324,0.02928550699162494,0.020000000000000004,0.6081760002781182,290.0,2881.0,0.2073435115834712,195.0,0.045,0.006,0.057534246575342465,0.8863636363636364,-0.12062798778861475,short,0.02967735657580306,0.029074690830068254,,0.029074690830068254,binomial_tree,-0.0038105265919510696,-0.013810526591951072,-0.006189473408048932,-0.41996154122136964,-0.1882144590567486,False,no_trade_liquidity,0.0
AAPL,2026-05-29,2026-06-19,21,215.0,call,american,0.11630707985666484,0.13630707985666485,0.12630707985666484,0.1289806039497342,0.020000000000000004,0.15834425134914293,230.0,2216.0,0.21330779596840588,195.0,0.045,0.006,0.057534246575342465,0.9069767441860465,-0.09763846956391606,short,0.12672487814869715,0.12655828311430134,,0.12655828311430134,binomial_tree,0.00025120325763650087,-0.009748796742363508,-0.010251203257636496,-0.07718329608622564,-0.08116095526291728,True,hold,0.0
AAPL,2026-05-29,2026-06-19,21,185.0,call,american,10.957488055537388,11.240835748281159,11.099161901909273,11.102776385624129,0.2833476927437708,0.02552874669708435,129.0,1729.0,0.2224505521846881,195.0,0.045,0.006,0.057534246575342465,1.054054054054054,0.05264373348542188,short,11.208947591316928,11.210320420851607,,11.210320420851607,binomial_tree,0.11115851894233408,-0.03051532742955132,-0.2528323653142195,-0.002749336184050265,-0.022779410513034084,True,hold,0.0
AAPL,2026-05-29,2026-06-19,21,160.0,call,american,34.383330438307624,36.31208331914701,35.347706878727315,35.462948141948786,1.928752880839383,0.05456514866598405,170.0,830.0,0.2188338111000053,195.0,0.045,0.006,0.057534246575342465,1.21875,0.19782574332991987,short,35.3465573325297,35.34654940380241,,35.34654940380241,binomial_tree,-0.0011574749249021465,-0.9655339153445937,-0.9632189654947894,-0.027315319736502166,-0.027249828929481884,True,hold,0.0
AAPL,2026-05-29,2026-06-19,21,165.0,call,american,29.988965475682633,31.476768677543497,30.732867076613065,30.83906260330168,1.4878032018608636,0.04841081693263315,248.0,874.0,0.22001083486041442,195.0,0.045,0.006,0.057534246575342465,1.1818181818181819,0.16705408466316624,short,30.361034545227568,30.360991445389097,,30.360991445389097,binomial_tree,-0.3718756312239684,-1.1157772321544002,-0.3720259697064634,-0.03630566680853146,-0.012105150124101691,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,190.0,call,american,8.839565912046005,9.019902765710025,8.929734338878015,8.911413522243068,0.18033685366401997,0.020195097280651976,426.0,1561.0,0.20634996378243903,195.0,0.045,0.006,0.1232876712328767,1.0263157894736843,0.025975486403260736,short,8.992123285400083,8.990894912137598,,8.990894912137598,binomial_tree,0.06116057325958302,-0.029007853572426967,-0.151329000091593,-0.0032484565017946196,-0.016946640778857356,True,hold,0.0
AAPL,2026-05-29,2026-06-19,21,215.0,put,american,19.580728975091834,20.268683126923204,19.92470605100752,19.747090977469245,0.6879541518313701,0.03452769391278336,333.0,572.0,0.19300850212572282,195.0,0.045,0.006,0.057534246575342465,0.9069767441860465,-0.09763846956391606,short,19.579593075875806,20.0,,20.0,binomial_tree,0.07529394899248132,-0.26868312692320373,-0.41927102490816637,-0.013484923001391903,-0.021042770911391458,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,225.0,call,american,0.21184363720928778,0.2318436372092878,0.2218436372092878,0.2248164262630636,0.020000000000000018,0.09015358858875891,237.0,1533.0,0.2166697691818878,195.0,0.045,0.006,0.1232876712328767,0.8666666666666667,-0.1431008436406733,short,0.21670380915249599,0.21602926014793644,,0.21602926014793644,binomial_tree,-0.00581437706135135,-0.01581437706135136,-0.004185622938648659,-0.07128614216882875,-0.018867446419930146,True,hold,0.0
AAPL,2026-05-29,2026-08-12,75,190.0,call,american,10.83394194136396,11.054966256576293,10.944454098970127,10.983074032729833,0.22102431521233257,0.02019509728065203,272.0,1606.0,0.20718668133461068,195.0,0.045,0.006,0.2054794520547945,1.0263157894736843,0.025975486403260736,short,10.89112357636482,10.896097206295627,,10.896097206295627,binomial_tree,-0.04835689267449972,-0.158869050280666,-0.062155264931666565,-0.014515941027667664,-0.0056791562529843655,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,205.0,put,american,11.311584265508511,11.597977662691058,11.454780964099784,11.44070168876959,0.28639339718254675,0.02500208411493218,320.0,1173.0,0.19513294960857097,195.0,0.045,0.006,0.1232876712328767,0.9512195121951219,-0.05001042057466142,short,11.0970115744704,11.325946812921616,,11.325946812921616,binomial_tree,-0.1288341511781681,-0.2720308497694415,-0.014362547413105275,-0.023748236707625252,-0.0012538474073069286,True,hold,0.0
AAPL,2026-05-29,2026-08-12,75,160.0,call,american,35.42510561268304,37.41229747669098,36.41870154468701,36.73880065445356,1.98719186400794,0.05456514866598378,294.0,1494.0,0.21615336696576626,195.0,0.045,0.006,0.2054794520547945,1.21875,0.19782574332991987,short,36.343384267300536,36.3432165380341,,36.3432165380341,binomial_tree,-0.07548500665291158,-1.0690809386568816,-0.9181109253510584,-0.029355273343424453,-0.02520987532255933,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,225.0,put,american,29.319877187961424,30.627330852718956,29.97360402034019,29.967989143045635,1.3074536647575314,0.04362016872813456,0.0,1069.0,0.1998889699170908,195.0,0.045,0.006,0.1232876712328767,0.8666666666666667,-0.1431008436406733,short,29.033958913301063,30.0,,30.0,binomial_tree,0.02639597965981011,-0.6273308527189556,-0.6801228120385758,-0.020929443529488372,-0.022690725198646188,False,no_trade_liquidity,0.0
AAPL,2026-05-29,2026-08-12,75,170.0,call,american,26.398040993699137,27.542668907322163,26.97035495051065,26.723830731967702,1.144627913623026,0.042440224302696984,213.0,1391.0,0.23240053053214607,195.0,0.045,0.006,0.2054794520547945,1.1470588235294117,0.13720112151348496,short,27.05721932289657,27.057378877538333,,27.057378877538333,binomial_tree,0.08702392702768336,-0.4852900297838296,-0.6593378838391963,-0.01799346099353584,-0.02444676330916114,True,hold,0.0
AAPL,2026-05-29,2026-08-12,75,165.0,call,american,30.816583329551634,32.345446050251255,31.581014689901444,31.175974449797355,1.528862720699621,0.04841081693263328,491.0,2308.0,0.2188690470589002,195.0,0.045,0.006,0.2054794520547945,1.1818181818181819,0.16705408466316624,short,31.55429194878039,31.554421657027383,,31.554421657027383,binomial_tree,-0.026593032874060896,-0.7910243932238714,-0.7378383274757496,-0.025047466048543864,-0.02336335088408941,True,hold,0.0
AAPL,2026-05-29,2026-07-13,45,215.0,put,american,19.624027530876912,20.313502944825668,19.96876523785129,19.83234632999988,0.689475413948756,0.034527693912783264,182.0,985.0,0.20616427990963698,195.0,0.045,0.006,0.1232876712328767,0.9069767441860465,-0.09763846956391606,short,19.65267449639802,20.15866577210399,,20.15866577210399,binomial_tree,0.18990053425270048,-0.15483717272167752,-0.5346382412270785,-0.0077539683038678735,-0.02677372560891539,True,hold,0.0
AAPL,2026-05-29,2026-09-26,120,195.0,call,american,10.395051769830978,10.552155826805755,10.473603798318367,10.492557164206412,0.15710405697477725,0.015000000000000168,342.0,1148.0,0.2075800402543259,195.0,0.045,0.006,0.3287671232876712,1.0,0.0,short,10.469533596290375,10.461845850778607,,10.461845850778607,binomial_tree,-0.011757947539759783,-0.09030997602714841,-0.06679408094762884,-0.008622626725831323,-0.006377373274168844,True,hold,0.0
AAPL,2026-05-29,2026-09-26,120,175.0,call,american,23.89952831793566,24.791616231244763,24.34557227459021,24.04737360416055,0.8920879133091049,0.036642716928046444,216.0,2152.0,0.20690465299449326,195.0,0.045,0.006,0.3287671232876712,1.1142857142857143,0.10821358464023279,short,23.92571653834773,23.923666368105433,,23.923666368105433,binomial_tree,-0.42190590648477766,-0.8679498631393301,-0.024138050169774772,-0.03565124094639667,-0.0009914759816497707,True,hold,0.0
AAPL,2026-05-29,2026-09-26,120,160.0,call,american,36.1098041167426,38.135404540810804,37.1226043287767,36.985209611391134,2.0256004240682017,0.05456514866598399,16.0,498.0,0.23632645492796742,195.0,0.045,0.006,0.3287671232876712,1.21875,0.19782574332991987,short,37.5779695991412,37.578529757756534,,37.578529757756534,binomial_tree,0.4559254289798318,-0.5568747830542691,-1.4687256410139327,-0.015000962166401425,-0.03956418649958257,False,no_trade_liquidity,0.0
AAPL,2026-05-29,2026-09-26,120,165.0,call,american,32.238919178353626,33.838346381568826,33.038632779961226,33.164058193567584,1.5994272032151997,0.04841081693263328,176.0,2049.0,0.22741009054082795,195.0,0.045,0.006,0.3287671232876712,1.1818181818181819,0.16705408466316624,short,32.927141328049004,32.92471918945051,,32.92471918945051,binomial_tree,-0.11391359051071959,-0.9136271921183194,-0.6858000110968803,-0.027653299039434153,-0.020757517893199125,True,hold,0.0
AAPL,2026-05-29,2026-08-12,75,225.0,put,american,29.996396546667743,31.334018063396474,30.66520730503211,30.72324148269663,1.3376215167287313,0.04362016872813476,132.0,782.0,0.220548617765059,195.0,0.045,0.006,0.2054794520547945,0.8666666666666667,-0.1431008436406733,short,29.01834521399695,30.066152303758617,,30.066152303758617,binomial_tree,-0.5990550012734914,-1.267865759637857,-0.06975575709087423,-0.041345416224523694,-0.0022747525036110688,True,hold,0.0
AAPL,2026-05-29,2026-08-12,75,230.0,put,american,33.742484699270854,35.40251615360713,34.57250042643899,34.93264467054362,1.660031454336277,0.048015950071889614,163.0,1745.0,0.2219867561924257,195.0,0.045,0.006,0.2054794520547945,0.8478260869565217,-0.16507975035944858,short,33.66283651104936,35.0,,35.0,binomial_tree,0.42749957356100765,-0.4025161536071309,-1.2575153007291462,-0.011642668266461586,-0.03637328180542803,True,hold,0.0
AAPL,2026-05-29,2026-09-26,120,230.0,call,american,1.5419472571199118,1.6178065475829497,1.5798769023514307,1.5784539045299442,0.07585929046303796,0.04801595007188964,66.0,1397.0,0.22472197392680876,195.0,0.045,0.006,0.3287671232876712,0.8478260869565217,-0.16507975035944858,short,1.573969112158018,1.5695898734587872,,1.5695898734587872,binomial_tree,-0.010287028892643546,-0.04821667412416253,-0.027642616338875436,-0.030519260109695003,-0.01749668996219464,True,hold,0.0
AAPL,2026-05-29,2026-09-26,120,230.0,put,american,33.84109111592496,35.50597371725602,34.67353241659049,35.29511082648526,1.6648826013310583,0.04801595007188971,213.0,977.0,0.22445888642454018,195.0,0.045,0.006,0.3287671232876712,0.8478260869565217,-0.16507975035944858,short,33.5742855192311,35.15826461185128,,35.15826461185128,binomial_tree,0.4847321952607899,-0.3477091054047392,-1.317173495926319,-0.010028084281322557,-0.03798786579056715,True,hold,0.0
